#species	count
species:ncbi:148327	1
species:ncbi:108142	1
species:ncbi:379628	1
species:ncbi:458580	1
species:ncbi:28547	1
species:ncbi:325714	1
species:ncbi:109427	1
species:ncbi:89963	1
species:ncbi:463198	1
species:ncbi:125856	1
species:ncbi:107014	1
species:ncbi:141331	1
species:ncbi:333677	1
species:ncbi:318544	1
species:ncbi:308714	1
species:ncbi:286594	1
species:ncbi:491212	1
species:ncbi:449840	1
species:ncbi:123667	1
species:ncbi:209519	1
species:ncbi:45342	1
species:ncbi:445171	1
species:ncbi:469554	1
species:ncbi:88183	1
species:ncbi:519245	1
species:ncbi:198455	1
species:ncbi:140816	1
species:ncbi:173183	1
species:ncbi:103746	1
species:ncbi:125253	1
species:ncbi:202080	1
species:ncbi:479173	1
species:ncbi:6174	1
species:ncbi:84768	1
species:ncbi:292170	1
species:ncbi:296605	1
species:ncbi:461506	1
species:ncbi:162422	1
species:ncbi:525716	1
species:ncbi:96863	1
species:ncbi:502966	1
species:ncbi:63000	1
species:ncbi:501781	1
species:ncbi:241298	1
species:ncbi:480629	1
species:ncbi:52988	1
species:ncbi:112087	1
species:ncbi:207644	1
species:ncbi:496878	1
species:ncbi:81881	1
species:ncbi:82341	1
species:ncbi:146264	1
species:ncbi:58251	1
species:ncbi:255163	1
species:ncbi:335547	1
species:ncbi:191608	1
species:ncbi:237939	1
species:ncbi:85564	1
species:ncbi:74786	1
species:ncbi:215467	1
species:ncbi:146993	1
species:ncbi:32554	1
species:ncbi:104226	1
species:ncbi:79814	1
species:ncbi:123769	1
species:ncbi:23081	1
species:ncbi:69029	1
species:ncbi:218728	1
species:ncbi:189444	1
species:ncbi:30227	1
species:ncbi:317884	1
species:ncbi:550460	1
species:ncbi:93602	1
species:ncbi:210811	1
species:ncbi:335439	1
species:ncbi:333533	1
species:ncbi:279485	1
species:ncbi:176307	1
species:ncbi:325562	1
species:ncbi:176906	1
species:ncbi:350824	1
species:ncbi:92078	1
species:ncbi:59694	1
species:ncbi:353603	1
species:ncbi:185557	1
species:ncbi:256417	1
species:ncbi:308116	1
species:ncbi:184518	1
species:ncbi:8986	1
species:ncbi:71149	1
species:ncbi:120732	1
species:ncbi:47782	1
species:ncbi:324821	1
species:ncbi:53487	1
species:ncbi:329150	1
species:ncbi:399409	1
species:ncbi:148958	1
species:ncbi:239365	1
species:ncbi:343447	1
species:ncbi:380491	1
species:ncbi:365734	1
species:ncbi:380448	1
species:ncbi:374954	1
species:ncbi:291050	1
species:ncbi:86801	1
species:ncbi:37614	1
species:ncbi:437798	1
species:ncbi:342004	1
species:ncbi:75521	1
species:ncbi:152932	1
species:ncbi:559491	1
species:ncbi:341689	1
species:ncbi:208468	1
species:ncbi:163892	1
species:ncbi:439328	1
species:ncbi:114968	1
species:ncbi:101611	1
species:ncbi:293467	1
species:ncbi:306878	1
species:ncbi:502766	1
species:ncbi:424426	1
species:ncbi:272117	1
species:ncbi:80912	1
species:ncbi:33559	1
species:ncbi:234388	1
species:ncbi:267568	1
species:ncbi:56620	1
species:ncbi:360848	1
species:ncbi:248252	1
species:ncbi:388972	1
species:ncbi:94866	1
species:ncbi:182896	1
species:ncbi:390157	1
species:ncbi:150371	1
species:ncbi:367668	1
species:ncbi:291020	1
species:ncbi:236581	1
species:ncbi:75648	1
species:ncbi:184474	1
species:ncbi:400036	1
species:ncbi:303304	1
species:ncbi:383665	1
species:ncbi:126241	1
species:ncbi:555496	1
species:ncbi:118713	1
species:ncbi:46794	1
species:ncbi:80308	1
species:ncbi:98222	1
species:ncbi:325266	1
species:ncbi:107848	1
species:ncbi:502663	1
species:ncbi:402098	1
species:ncbi:161857	1
species:ncbi:151412	1
species:ncbi:129358	1
species:ncbi:226595	1
species:ncbi:187303	1
species:ncbi:256451	1
species:ncbi:329065	1
species:ncbi:305821	1
species:ncbi:53991	1
species:ncbi:438476	1
species:ncbi:230173	1
species:ncbi:37420	1
species:ncbi:460530	1
species:ncbi:262458	1
species:ncbi:6152	1
species:ncbi:301293	1
species:ncbi:165480	1
species:ncbi:411775	1
species:ncbi:405412	1
species:ncbi:116921	1
species:ncbi:55464	1
species:ncbi:269014	1
species:ncbi:202342	1
species:ncbi:145987	1
species:ncbi:536994	1
species:ncbi:103433	1
species:ncbi:341537	1
species:ncbi:260639	1
species:ncbi:80774	1
species:ncbi:415523	1
species:ncbi:34751	1
species:ncbi:391807	1
species:ncbi:360620	1
species:ncbi:547467	1
species:ncbi:61348	1
species:ncbi:190547	1
species:ncbi:118238	1
species:ncbi:299815	1
species:ncbi:59487	1
species:ncbi:371938	1
species:ncbi:168855	1
species:ncbi:74549	1
species:ncbi:538091	1
species:ncbi:324423	1
species:ncbi:13543	1
species:ncbi:192364	1
species:ncbi:241181	1
species:ncbi:332540	1
species:ncbi:129207	1
species:ncbi:338578	1
species:ncbi:3099	1
species:ncbi:303997	1
species:ncbi:491006	1
species:ncbi:288855	1
species:ncbi:200121	1
species:ncbi:100864	1
species:ncbi:288226	1
species:ncbi:282377	1
species:ncbi:167892	1
species:ncbi:338543	1
species:ncbi:13458	1
species:ncbi:269374	1
species:ncbi:477934	1
species:ncbi:294161	1
species:ncbi:420154	1
species:ncbi:320455	1
species:ncbi:48000	1
species:ncbi:417915	1
species:ncbi:129507	1
species:ncbi:85948	1
species:ncbi:223923	1
species:ncbi:84863	1
species:ncbi:195766	1
species:ncbi:59344	1
species:ncbi:63753	1
species:ncbi:138792	1
species:ncbi:325840	1
species:ncbi:164515	1
species:ncbi:385414	1
species:ncbi:332207	1
species:ncbi:111834	1
species:ncbi:361661	1
species:ncbi:46763	1
species:ncbi:253082	1
species:ncbi:136845	1
species:ncbi:389271	1
species:ncbi:216216	1
species:ncbi:462589	1
species:ncbi:433443	1
species:ncbi:197904	1
species:ncbi:364338	1
species:ncbi:106571	1
species:ncbi:38399	1
species:ncbi:167014	1
species:ncbi:426634	1
species:ncbi:204561	1
species:ncbi:355675	1
species:ncbi:196067	1
species:ncbi:558789	1
species:ncbi:222583	1
species:ncbi:30749	1
species:ncbi:303330	1
species:ncbi:381647	1
species:ncbi:360704	1
species:ncbi:418946	1
species:ncbi:292881	1
species:ncbi:119701	1
species:ncbi:388780	1
species:ncbi:8763	1
species:ncbi:55965	1
species:ncbi:338147	1
species:ncbi:73117	1
species:ncbi:191547	1
species:ncbi:320267	1
species:ncbi:310436	1
species:ncbi:144048	1
species:ncbi:324891	1
species:ncbi:130421	1
species:ncbi:66466	1
species:ncbi:355940	1
species:ncbi:285553	1
species:ncbi:451382	1
species:ncbi:315332	1
species:ncbi:262132	1
species:ncbi:122334	1
species:ncbi:488364	1
species:ncbi:88213	1
species:ncbi:454757	1
species:ncbi:264348	1
species:ncbi:86013	1
species:ncbi:154820	1
species:ncbi:177843	1
species:ncbi:202914	1
species:ncbi:553725	1
species:ncbi:117210	1
species:ncbi:40077	1
species:ncbi:28437	1
species:ncbi:238491	1
species:ncbi:155276	1
species:ncbi:92721	1
species:ncbi:261783	1
species:ncbi:91185	1
species:ncbi:426095	1
species:ncbi:467021	1
species:ncbi:446153	1
species:ncbi:268237	1
species:ncbi:441184	1
species:ncbi:44392	1
species:ncbi:152037	1
species:ncbi:184171	1
species:ncbi:75753	1
species:ncbi:143332	1
species:ncbi:163494	1
species:ncbi:458502	1
species:ncbi:77317	1
species:ncbi:5556	1
species:ncbi:129961	1
species:ncbi:329901	1
species:ncbi:117521	1
species:ncbi:64010	1
species:ncbi:443030	1
species:ncbi:391761	1
species:ncbi:104202	1
species:ncbi:274049	1
species:ncbi:121775	1
species:ncbi:393	1
species:ncbi:435762	1
species:ncbi:658	1
species:ncbi:113444	1
species:ncbi:100802	1
species:ncbi:128895	1
species:ncbi:227538	1
species:ncbi:282739	1
species:ncbi:451705	1
species:ncbi:145641	1
species:ncbi:153939	1
species:ncbi:99685	1
species:ncbi:367765	1
species:ncbi:307096	1
species:ncbi:245752	1
species:ncbi:162409	1
species:ncbi:166483	1
species:ncbi:85297	1
species:ncbi:283361	1
species:ncbi:419189	1
species:ncbi:57747	1
species:ncbi:9473	1
species:ncbi:240700	1
species:ncbi:223577	1
species:ncbi:159055	1
species:ncbi:256683	1
species:ncbi:426591	1
species:ncbi:53617	1
species:ncbi:283870	1
species:ncbi:352817	1
species:ncbi:147831	1
species:ncbi:179907	1
species:ncbi:224212	1
species:ncbi:303691	1
species:ncbi:168125	1
species:ncbi:486365	1
species:ncbi:291233	1
species:ncbi:317961	1
species:ncbi:297657	1
species:ncbi:317978	1
species:ncbi:200548	1
species:ncbi:189379	1
species:ncbi:33441	1
species:ncbi:47301	1
species:ncbi:47052	1
species:ncbi:373212	1
species:ncbi:134553	1
species:ncbi:43411	1
species:ncbi:303657	1
species:ncbi:398707	1
species:ncbi:49698	1
species:ncbi:388918	1
species:ncbi:71677	1
species:ncbi:413141	1
species:ncbi:357812	1
species:ncbi:303751	1
species:ncbi:242729	1
species:ncbi:260742	1
species:ncbi:48986	1
species:ncbi:58786	1
species:ncbi:219527	1
species:ncbi:479279	1
species:ncbi:37231	1
species:ncbi:60344	1
species:ncbi:225186	1
species:ncbi:357329	1
species:ncbi:162082	1
species:ncbi:121600	1
species:ncbi:31461	1
species:ncbi:363412	1
species:ncbi:183165	1
species:ncbi:351119	1
species:ncbi:379849	1
species:ncbi:281007	1
species:ncbi:512614	1
species:ncbi:237765	1
species:ncbi:150285	1
species:ncbi:201886	1
species:ncbi:183804	1
species:ncbi:174504	1
species:ncbi:258909	1
species:ncbi:262945	1
species:ncbi:252602	1
species:ncbi:452198	1
species:ncbi:234568	1
species:ncbi:399664	1
species:ncbi:280008	1
species:ncbi:438850	1
species:ncbi:461559	1
species:ncbi:273503	1
species:ncbi:126366	1
species:ncbi:327818	1
species:ncbi:311024	1
species:ncbi:120930	1
species:ncbi:187517	1
species:ncbi:121876	1
species:ncbi:111607	1
species:ncbi:246974	1
species:ncbi:304238	1
species:ncbi:270466	1
species:ncbi:49533	1
species:ncbi:453160	1
species:ncbi:39514	1
species:ncbi:58676	1
species:ncbi:36645	1
species:ncbi:477088	1
species:ncbi:227093	1
species:ncbi:123663	1
species:ncbi:166648	1
species:ncbi:242758	1
species:ncbi:109675	1
species:ncbi:357114	1
species:ncbi:127511	1
species:ncbi:316147	1
species:ncbi:134744	1
species:ncbi:253126	1
species:ncbi:552781	1
species:ncbi:400046	1
species:ncbi:243888	1
species:ncbi:302076	1
species:ncbi:122300	1
species:ncbi:429704	1
species:ncbi:415235	1
species:ncbi:145157	1
species:ncbi:374077	1
species:ncbi:180965	1
species:ncbi:75845	1
species:ncbi:433629	1
species:ncbi:189938	1
species:ncbi:549757	1
species:ncbi:320473	1
species:ncbi:370265	1
species:ncbi:30031	1
species:ncbi:88585	1
species:ncbi:374757	1
species:ncbi:357967	1
species:ncbi:345810	1
species:ncbi:557381	1
species:ncbi:145782	1
species:ncbi:46022	1
species:ncbi:129071	1
species:ncbi:381029	1
species:ncbi:242226	1
species:ncbi:306884	1
species:ncbi:376687	1
species:ncbi:582896	1
species:ncbi:224692	1
species:ncbi:553741	1
species:ncbi:454324	1
species:ncbi:104404	1
species:ncbi:389897	1
species:ncbi:469762	1
species:ncbi:424355	1
species:ncbi:101870	1
species:ncbi:136210	1
species:ncbi:266004	1
species:ncbi:326472	1
species:ncbi:437754	1
species:ncbi:443381	1
species:ncbi:166499	1
species:ncbi:232866	1
species:ncbi:381861	1
species:ncbi:269066	1
species:ncbi:67373	1
species:ncbi:152469	1
species:ncbi:97153	1
species:ncbi:143339	1
species:ncbi:111431	1
species:ncbi:140455	1
species:ncbi:378095	1
species:ncbi:273302	1
species:ncbi:125181	1
species:ncbi:230183	1
species:ncbi:223901	1
species:ncbi:269257	1
species:ncbi:53225	1
species:ncbi:477233	1
species:ncbi:109999	1
species:ncbi:134543	1
species:ncbi:246704	1
species:ncbi:42889	1
species:ncbi:189539	1
species:ncbi:97034	1
species:ncbi:154744	1
species:ncbi:481844	1
species:ncbi:328438	1
species:ncbi:442610	1
species:ncbi:34697	1
species:ncbi:172893	1
species:ncbi:211915	1
species:ncbi:202904	1
species:ncbi:69187	1
species:ncbi:66867	1
species:ncbi:42486	1
species:ncbi:72687	1
species:ncbi:139632	1
species:ncbi:356870	1
species:ncbi:68536	1
species:ncbi:66206	1
species:ncbi:212103	1
species:ncbi:201212	1
species:ncbi:441679	1
species:ncbi:450170	1
species:ncbi:554543	1
species:ncbi:54214	1
species:ncbi:133181	1
species:ncbi:407007	1
species:ncbi:56449	1
species:ncbi:135207	1
species:ncbi:335473	1
species:ncbi:309960	1
species:ncbi:319659	1
species:ncbi:304668	1
species:ncbi:175245	1
species:ncbi:215128	1
species:ncbi:73291	1
species:ncbi:195003	1
species:ncbi:341985	1
species:ncbi:397325	1
species:ncbi:210838	1
species:ncbi:214812	1
species:ncbi:152942	1
species:ncbi:291098	1
species:ncbi:91998	1
species:ncbi:246048	1
species:ncbi:197786	1
species:ncbi:35684	1
species:ncbi:93047	1
species:ncbi:29621	1
species:ncbi:462449	1
species:ncbi:39379	1
species:ncbi:156538	1
species:ncbi:471825	1
species:ncbi:156745	1
species:ncbi:415865	1
species:ncbi:195143	1
species:ncbi:262213	1
species:ncbi:52112	1
species:ncbi:197765	1
species:ncbi:54270	1
species:ncbi:481934	1
species:ncbi:105995	1
species:ncbi:507519	1
species:ncbi:99904	1
species:ncbi:165337	1
species:ncbi:130741	1
species:ncbi:306069	1
species:ncbi:143931	1
species:ncbi:181453	1
species:ncbi:523798	1
species:ncbi:191425	1
species:ncbi:202952	1
species:ncbi:48201	1
species:ncbi:284133	1
species:ncbi:136614	1
species:ncbi:258929	1
species:ncbi:392899	1
species:ncbi:34629	1
species:ncbi:426351	1
species:ncbi:69797	1
species:ncbi:157921	1
species:ncbi:163244	1
species:ncbi:105122	1
species:ncbi:479722	1
species:ncbi:270123	1
species:ncbi:218352	1
species:ncbi:94672	1
species:ncbi:45102	1
species:ncbi:382917	1
species:ncbi:128716	1
species:ncbi:206553	1
species:ncbi:32213	1
species:ncbi:392642	1
species:ncbi:326576	1
species:ncbi:483353	1
species:ncbi:374721	1
species:ncbi:168561	1
species:ncbi:220454	1
species:ncbi:73788	1
species:ncbi:79493	1
species:ncbi:222411	1
species:ncbi:197041	1
species:ncbi:98355	1
species:ncbi:175148	1
species:ncbi:265781	1
species:ncbi:309879	1
species:ncbi:37207	1
species:ncbi:217667	1
species:ncbi:346456	1
species:ncbi:38207	1
species:ncbi:68795	1
species:ncbi:263141	1
species:ncbi:44301	1
species:ncbi:529692	1
species:ncbi:180783	1
species:ncbi:118231	1
species:ncbi:186244	1
species:ncbi:101413	1
species:ncbi:40693	1
species:ncbi:59254	1
species:ncbi:197215	1
species:ncbi:69615	1
species:ncbi:87993	1
species:ncbi:47713	1
species:ncbi:255176	1
species:ncbi:315706	1
species:ncbi:69970	1
species:ncbi:414618	1
species:ncbi:479556	1
species:ncbi:5446	1
species:ncbi:61297	1
species:ncbi:448739	1
species:ncbi:218826	1
species:ncbi:301414	1
species:ncbi:235384	1
species:ncbi:96504	1
species:ncbi:205348	1
species:ncbi:89890	1
species:ncbi:527681	1
species:ncbi:170209	1
species:ncbi:168355	1
species:ncbi:54474	1
species:ncbi:6014	1
species:ncbi:240128	1
species:ncbi:90056	1
species:ncbi:487678	1
species:ncbi:229121	1
species:ncbi:143750	1
species:ncbi:94700	1
species:ncbi:288810	1
species:ncbi:436448	1
species:ncbi:366510	1
species:ncbi:130413	1
species:ncbi:114702	1
species:ncbi:234915	1
species:ncbi:252782	1
species:ncbi:84850	1
species:ncbi:249565	1
species:ncbi:248450	1
species:ncbi:45260	1
species:ncbi:99022	1
species:ncbi:362607	1
species:ncbi:266063	1
species:ncbi:327593	1
species:ncbi:85048	1
species:ncbi:129234	1
species:ncbi:263451	1
species:ncbi:74985	1
species:ncbi:42536	1
species:ncbi:126346	1
species:ncbi:76681	1
species:ncbi:357424	1
species:ncbi:253132	1
species:ncbi:38901	1
species:ncbi:332780	1
species:ncbi:188730	1
species:ncbi:29836	1
species:ncbi:430971	1
species:ncbi:292579	1
species:ncbi:488008	1
species:ncbi:114379	1
species:ncbi:415619	1
species:ncbi:103203	1
species:ncbi:52424	1
species:ncbi:308628	1
species:ncbi:485307	1
species:ncbi:140957	1
species:ncbi:420600	1
species:ncbi:119556	1
species:ncbi:509441	1
species:ncbi:9208	1
species:ncbi:42659	1
species:ncbi:428248	1
species:ncbi:36032	1
species:ncbi:44478	1
species:ncbi:87230	1
species:ncbi:68807	1
species:ncbi:94862	1
species:ncbi:83983	1
species:ncbi:127718	1
species:ncbi:195585	1
species:ncbi:356159	1
species:ncbi:85057	1
species:ncbi:43316	1
species:ncbi:500796	1
species:ncbi:324601	1
species:ncbi:380649	1
species:ncbi:441236	1
species:ncbi:46069	1
species:ncbi:420594	1
species:ncbi:162777	1
species:ncbi:45341	1
species:ncbi:176509	1
species:ncbi:34778	1
species:ncbi:33445	1
species:ncbi:337228	1
species:ncbi:388901	1
species:ncbi:86701	1
species:ncbi:444193	1
species:ncbi:378521	1
species:ncbi:181183	1
species:ncbi:224092	1
species:ncbi:246752	1
species:ncbi:190502	1
species:ncbi:252787	1
species:ncbi:527675	1
species:ncbi:400231	1
species:ncbi:109677	1
species:ncbi:35651	1
species:ncbi:136499	1
species:ncbi:293627	1
species:ncbi:318069	1
species:ncbi:586130	1
species:ncbi:319598	1
species:ncbi:118041	1
species:ncbi:251509	1
species:ncbi:451642	1
species:ncbi:560802	1
species:ncbi:186337	1
species:ncbi:564432	1
species:ncbi:66193	1
species:ncbi:407817	1
species:ncbi:152047	1
species:ncbi:449386	1
species:ncbi:42419	1
species:ncbi:349708	1
species:ncbi:260124	1
species:ncbi:241182	1
species:ncbi:208360	1
species:ncbi:168012	1
species:ncbi:479661	1
species:ncbi:56786	1
species:ncbi:164434	1
species:ncbi:160733	1
species:ncbi:223988	1
species:ncbi:284557	1
species:ncbi:51249	1
species:ncbi:212914	1
species:ncbi:77327	1
species:ncbi:47865	1
species:ncbi:229677	1
species:ncbi:142481	1
species:ncbi:223068	1
species:ncbi:301922	1
species:ncbi:384681	1
species:ncbi:115151	1
species:ncbi:27658	1
species:ncbi:184605	1
species:ncbi:288762	1
species:ncbi:442666	1
species:ncbi:125203	1
species:ncbi:157930	1
species:ncbi:159663	1
species:ncbi:187636	1
species:ncbi:161107	1
species:ncbi:375516	1
species:ncbi:323538	1
species:ncbi:471469	1
species:ncbi:182659	1
species:ncbi:34321	1
species:ncbi:152327	1
species:ncbi:330951	1
species:ncbi:100371	1
species:ncbi:402670	1
species:ncbi:409346	1
species:ncbi:298523	1
species:ncbi:82933	1
species:ncbi:195664	1
species:ncbi:451810	1
species:ncbi:75076	1
species:ncbi:93232	1
species:ncbi:450367	1
species:ncbi:311881	1
species:ncbi:110204	1
species:ncbi:222426	1
species:ncbi:419770	1
species:ncbi:524432	1
species:ncbi:64302	1
species:ncbi:46952	1
species:ncbi:361698	1
species:ncbi:480085	1
species:ncbi:441171	1
species:ncbi:428051	1
species:ncbi:272975	1
species:ncbi:234920	1
species:ncbi:244581	1
species:ncbi:338205	1
species:ncbi:507953	1
species:ncbi:425947	1
species:ncbi:228724	1
species:ncbi:390032	1
species:ncbi:271501	1
species:ncbi:82102	1
species:ncbi:218950	1
species:ncbi:349948	1
species:ncbi:251442	1
species:ncbi:207206	1
species:ncbi:134453	1
species:ncbi:88568	1
species:ncbi:340430	1
species:ncbi:61874	1
species:ncbi:240323	1
species:ncbi:527043	1
species:ncbi:439203	1
species:ncbi:38809	1
species:ncbi:288102	1
species:ncbi:305356	1
species:ncbi:271716	1
species:ncbi:123660	1
species:ncbi:203079	1
species:ncbi:257054	1
species:ncbi:317131	1
species:ncbi:145810	1
species:ncbi:109476	1
species:ncbi:400037	1
species:ncbi:1418	1
species:ncbi:203730	1
species:ncbi:331098	1
species:ncbi:416803	1
species:ncbi:208498	1
species:ncbi:150437	1
species:ncbi:461234	1
species:ncbi:425119	1
species:ncbi:371922	1
species:ncbi:128009	1
species:ncbi:521162	1
species:ncbi:413121	1
species:ncbi:58657	1
species:ncbi:476996	1
species:ncbi:330680	1
species:ncbi:489809	1
species:ncbi:76259	1
species:ncbi:79638	1
species:ncbi:151216	1
species:ncbi:263429	1
species:ncbi:167903	1
species:ncbi:40633	1
species:ncbi:447778	1
species:ncbi:54486	1
species:ncbi:154500	1
species:ncbi:72189	1
species:ncbi:137600	1
species:ncbi:327400	1
species:ncbi:143410	1
species:ncbi:49765	1
species:ncbi:55475	1
species:ncbi:290332	1
species:ncbi:310919	1
species:ncbi:76783	1
species:ncbi:291188	1
species:ncbi:5916	1
species:ncbi:330787	1
species:ncbi:47973	1
species:ncbi:63387	1
species:ncbi:388460	1
species:ncbi:273918	1
species:ncbi:74638	1
species:ncbi:95124	1
species:ncbi:88461	1
species:ncbi:247737	1
species:ncbi:155065	1
species:ncbi:92483	1
species:ncbi:467818	1
species:ncbi:148815	1
species:ncbi:142853	1
species:ncbi:160742	1
species:ncbi:85976	1
species:ncbi:72869	1
species:ncbi:83706	1
species:ncbi:75168	1
species:ncbi:232019	1
species:ncbi:65425	1
species:ncbi:51731	1
species:ncbi:28958	1
species:ncbi:69910	1
species:ncbi:42245	1
species:ncbi:363553	1
species:ncbi:398167	1
species:ncbi:87463	1
species:ncbi:83428	1
species:ncbi:4160	1
species:ncbi:94211	1
species:ncbi:76713	1
species:ncbi:141853	1
species:ncbi:105425	1
species:ncbi:227223	1
species:ncbi:138290	1
